ISBN,URL,Time per requests
9780141911540,https://www.booktopia.com.au/the-ball-is-round-david-goldblatt/ebook/9780141911540.html,44.31579351425171
9780307272300,,47.44087100028992
9780141967455,https://www.booktopia.com.au/a-murder-of-quality-john-le-carr-/ebook/9780141967455.html,46.375011682510376
9780857863607,https://www.booktopia.com.au/the-living-mountain-nan-shepherd/ebook/9780857863607.html,47.63342905044556
9780857083739,https://www.booktopia.com.au/the-art-of-being-brilliant-andy-cope/ebook/9780857083739.html,44.36131310462952
9780141978628,https://www.booktopia.com.au/the-body-keeps-the-score-bessel-van-der-kolk/ebook/9780141978628.html,46.23248624801636
9780141918440,https://www.booktopia.com.au/the-red-room-nicci-french/ebook/9780141918440.html,47.03382682800293
9781370889785,https://www.booktopia.com.au/a-manor-in-cornwall-laura-briggs/ebook/9781370889785.html,43.92305874824524
9780241974544,,76.83794689178467
9781101619292,https://www.booktopia.com.au/the-union-street-bakery-mary-ellen-taylor/ebook/9781101619292.html,45.05390810966492
9781405927154,https://www.booktopia.com.au/eve-of-man-tom-fletcher/ebook/9781405927154.html,44.823564767837524
9780241966174,https://www.booktopia.com.au/-rommel-gunner-who--spike-milligan/ebook/9780241966174.html,46.162588119506836
9780141908335,https://www.booktopia.com.au/don-quixote-miguel-cervantes/ebook/9780141908335.html,50.83664917945862
9780486811246,,77.05553698539734
9780857076748,https://www.booktopia.com.au/dork-diaries-rachel-renee-russell/ebook/9780857076748.html,53.2736120223999
9780857896766,https://www.booktopia.com.au/rome-s-executioner-robert-fabbri/ebook/9780857896766.html,46.27138161659241
9781405918664,https://www.booktopia.com.au/day-of-the-dead-nicci-french/ebook/9781405918664.html,46.205379009246826
9780748109289,,78.29124855995178
9781407054735,https://www.booktopia.com.au/the-killing-place-tess-gerritsen/ebook/9781407054735.html,49.97447991371155
9780786747429,,85.45998811721802
9780571321834,https://www.booktopia.com.au/zed-joanna-kavenna/ebook/9780571321834.html,52.186803340911865
9781405918800,https://www.booktopia.com.au/grown-ups-marian-keyes/ebook/9781405918800.html,49.020347118377686
9780241327746,https://www.booktopia.com.au/after-the-party-cressida-connolly/ebook/9780241327746.html,46.05260348320007
9780842308243,https://www.booktopia.com.au/endurance-alfred-lansing/book/9780842308243.html,46.22691893577576
9780345534460,https://www.booktopia.com.au/the-garden-of-happy-endings-barbara-o-neal/ebook/9780345534460.html,43.679147243499756
9780755394586,https://www.booktopia.com.au/husbands-adele-parks/ebook/9780755394586.html,46.52176380157471
9780951951729,https://www.booktopia.com.au/how-to-starve-cancer-jane-mclelland/ebook/9780951951729.html,47.3946475982666
9780748113293,https://www.booktopia.com.au/cat-s-eye-margaret-atwood/ebook/9780748113293.html,53.666215658187866
9780575105843,https://www.booktopia.com.au/the-alloy-of-law-brandon-sanderson/ebook/9780575105843.html,47.83497858047485
9781101609798,https://www.booktopia.com.au/who-buries-the-dead-c-s-harris/ebook/9781101609798.html,45.63968348503113
9780755379958,https://www.booktopia.com.au/neverwhere-neil-gaiman/ebook/9780755379958.html,44.94232892990112
9781402798801,https://www.booktopia.com.au/on-liberty-john-stuart-mill/ebook/9781402798801.html,45.58771991729736
9781405933131,https://www.booktopia.com.au/tell-me-a-secret-jane-fallon/ebook/9781405933131.html,46.28918647766113
9780748122974,https://www.booktopia.com.au/caliban-s-war-james-s-a-corey/ebook/9780748122974.html,44.37815475463867
9780755380022,https://www.booktopia.com.au/stardust-neil-gaiman/ebook/9780755380022.html,46.30949091911316
9781405518055,,79.07449173927307
9780241019191,,45.946369886398315
9781401954741,https://www.booktopia.com.au/it-s-not-your-money-tosha-silver/ebook/9781401954741.html,48.5413601398468
9780575123151,https://www.booktopia.com.au/eric-terry-pratchett/ebook/9780575123151.html,80.17202472686768
9780709095149,https://www.booktopia.com.au/depth-of-despair-bill-kitson/ebook/9780709095149.html,44.56728506088257
9781405942386,https://www.booktopia.com.au/tom-clancy-s-enemy-contact-mike-maden/ebook/9781405942386.html,54.421815633773804
9780141962306,https://www.booktopia.com.au/percy-jackson-and-the-last-olympian-rick-riordan/ebook/9780141962306.html,48.66347408294678
9781401395421,https://www.booktopia.com.au/home-julie-andrews/ebook/9781401395421.html,52.82778787612915
9781101620380,https://www.booktopia.com.au/fever-maya-banks/ebook/9781101620380.html,46.28612661361694
9780307952219,https://www.booktopia.com.au/finding-ultra-revised-and-updated-edition-rich-roll/ebook/9780307952219.html,45.57200789451599
9780060826734,,48.57855272293091
9780544456846,https://www.booktopia.com.au/better-homes-and-gardens-make-ahead-meals-better-homes-and-gardens/ebook/9780544456846.html,43.60468769073486
9780241334157,https://www.booktopia.com.au/becoming-michelle-obama/ebook/9780241334157.html,45.48370575904846
9781405909730,https://www.booktopia.com.au/the-7th-victim-mary-burton/ebook/9781405909730.html,50.02059602737427
